id,group,age,sex,sex_comparison,order,education,trial,players,complete,p,x1,x2,out1l,q,y1,y2,out2l,choicel,choiceotherl,emotion,choiceduration,obtainedchosen,unobtainedchosen,obtainedother,unobtainedother,ev1,ev2,dev,absdev,sd1,sd2,dsd,d,r,scale,scaleduration,Em_ev,rxgroup,_est_random,_est_fixed
2,1,74,1,3,2,17,16,0,0,0.5,20,-5,0,0.200000003,20,5,1,1,2,Disapointment,5.834700108,-5,20,,,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-5,4.156499863,Disapointment,-10,0,0
2,1,74,1,3,2,17,17,0,0,0.200000003,5,-20,0,0.5,-5,-20,1,0,2,Rejoy,10.77709961,-5,-20,,,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,17,2.408699989,Rejoy,10,0,0
2,1,74,1,3,2,17,18,0,0,0.200000003,20,-20,1,0.5,-5,-20,0,0,2,Disapointment,9.754400253,-20,-5,,,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,-18,2.448499918,Disapointment,25,0,0
2,1,74,1,3,2,17,19,0,0,0.5,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,6.298799992,5,20,,,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,0,4.886400223,Disapointment,10,0,0
2,1,74,1,3,2,17,20,0,0,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Disapointment,5.328499794,-5,20,,,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-8,1.22329998,Disapointment,-10,0,0
2,1,74,1,3,2,17,21,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,8.074199677,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-24,1.17750001,Regret,-10,0,0
2,1,74,1,3,2,17,22,0,1,0.8000000119,20,-20,0,0.5,20,5,1,0,2,Relief,4.25150013,20,5,-20,20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,36,2.830300093,Relief,-25,0,0
2,1,74,1,3,2,17,23,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Regret,4.678899765,5,20,20,-5,8,15,-7,7,6,10,-4,-7,10,-17,2.028100014,Regret,10,0,0
2,1,74,1,3,2,17,24,0,1,0.5,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,5.51210022,-5,-20,-20,5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,0,0.4250999987,Relief,-10,0,0
2,1,74,1,3,2,17,25,0,1,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Relief,4.752399921,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,23,1.695199966,Relief,-15,0,0
2,1,74,1,3,2,17,26,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,5.563899994,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,39,1.079699993,Relief,-10,0,0
2,1,74,1,3,2,17,27,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,2,Regret,5.852399826,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,-26,0.9462000132,Regret,-15,0,0
2,1,74,1,3,2,17,28,0,1,0.5,-5,-20,1,0.200000003,20,-20,0,1,2,Relief,6.992000103,-5,-20,-20,20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,26,1.524000049,Relief,-25,0,0
2,1,74,1,3,2,17,29,0,1,0.5,5,-20,0,0.200000003,5,-5,0,0,2,Relief,5.34250021,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-24,3.016499996,Relief,-15,0,0
2,1,74,1,3,2,17,30,0,1,0.8000000119,20,-5,1,0.5,20,5,0,0,2,Regret,5.264699936,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-21,2.402299881,Regret,-10,0,0
2,1,74,1,3,2,17,31,0,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,2,Regret,6.862100124,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-35,2.252599955,Regret,-10,0,0
2,1,74,1,3,2,17,32,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,6.626999855,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,33,1.554499984,Relief,-10,0,0
2,1,74,1,3,2,17,33,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,2,Regret,5.118599892,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-23,1.485599995,Regret,15,0,0
2,1,74,1,3,2,17,34,0,1,0.200000003,5,-5,0,0.5,5,-20,0,1,2,Relief,4.09980011,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,29,1.731699944,Relief,15,0,0
2,1,74,1,3,2,17,35,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Relief,4.945099831,20,-5,5,20,15,8,7,7,10,6,4,7,-10,30,1.527899981,Relief,-10,0,0
2,1,74,1,3,2,17,36,0,1,0.5,-5,-20,0,0.200000003,20,-20,1,1,2,Regret,3.92050004,-20,-5,20,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,-37,1.737699986,Regret,-25,0,0
2,1,74,1,3,2,17,37,0,1,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Regret,4.958199978,-5,20,20,5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-29,1.689100027,Regret,-10,0,0
2,1,74,1,3,2,17,38,0,1,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Relief,4.347300053,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,28,1.330000043,Relief,15,0,0
2,1,74,1,3,2,17,39,0,1,0.200000003,20,5,0,0.5,20,-5,1,0,2,Relief,4.824500084,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,27,1.463500023,Relief,10,0,0
2,1,74,1,3,2,17,40,0,1,0.5,20,5,1,0.8000000119,20,-20,0,0,2,Regret,7.315400124,-20,20,20,5,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-29,1.136299968,Regret,25,0,0
2,1,74,1,3,2,17,41,0,1,0.5,5,-20,0,0.200000003,5,-5,0,0,2,Relief,3.408799887,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,33,1.501199961,Relief,-15,0,0
2,1,74,1,3,2,17,42,0,1,0.5,20,5,1,0.8000000119,20,-20,0,1,2,Relief,4.186900139,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,29,2.128799915,Relief,25,0,0
2,1,74,1,3,2,17,43,0,1,0.5,20,-5,0,0.200000003,20,5,0,1,2,Regret,4.513199806,-5,20,5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,0,1.779700041,Regret,-10,0,0
2,1,74,1,3,2,17,44,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,2,Regret,4.901299953,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,-17,1.919800043,Regret,-15,0,0
2,1,74,1,3,2,17,45,0,1,0.5,20,5,1,0.8000000119,20,-5,1,0,2,Sameoutcome,4.103000164,20,-5,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,0,0.5102999806,Sameoutcome,10,0,0
2,1,74,1,3,2,17,46,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,4.354499817,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,30,1.525699973,Relief,10,0,0
2,1,74,1,3,2,17,47,0,1,0.200000003,5,-20,0,0.5,-5,-20,0,0,2,Sameoutcome,9.925200462,-20,-5,-20,5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,0,0.5044000149,Sameoutcome,10,0,0
2,1,74,1,3,2,17,48,0,1,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Relief,8.174099922,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,26,1.335000038,Relief,-15,0,0
2,1,74,1,3,2,17,49,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,2,Relief,4.300899982,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,33,1.566599965,Relief,10,0,0
2,1,74,1,3,2,17,50,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,0,2,Regret,7.039599895,-20,-5,20,-20,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,-28,2.411299944,Regret,25,0,0
2,1,74,1,3,2,17,51,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Relief,5.19119978,20,-5,5,20,15,8,7,7,10,6,4,7,-10,28,1.557100058,Relief,-10,0,0
2,1,74,1,3,2,17,52,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,2,Relief,11.60859966,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,45,2.206700087,Relief,25,0,0
2,1,74,1,3,2,17,53,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,2,Regret,6.132500172,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-28,1.883100033,Regret,15,0,0
2,1,74,1,3,2,17,54,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,4.148200035,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,23,1.161900043,Relief,10,0,0
2,1,74,1,3,2,17,55,0,1,0.200000003,20,-20,0,0.5,5,-20,1,1,2,Regret,4.355000019,-20,20,5,-20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,-26,1.584900022,Regret,15,0,0
2,1,74,1,3,2,17,56,0,1,0.200000003,5,-20,1,0.5,-5,-20,0,0,2,Regret,6.281799793,-20,-5,5,-20,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-26,2.004600048,Regret,10,0,0
2,1,74,1,3,2,17,57,0,1,0.200000003,5,-5,0,0.5,5,-20,1,1,2,Regret,5.240099907,-5,5,5,-20,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-25,2.648099899,Regret,15,0,0
2,1,74,1,3,2,17,58,0,1,0.8000000119,20,-20,1,0.5,20,5,0,0,2,Regret,3.592700005,5,20,20,-20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-24,3.393699884,Regret,-25,0,0
2,1,74,1,3,2,17,59,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,3.64989996,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-23,2.606400013,Regret,-10,0,0
2,1,74,1,3,2,17,60,0,1,0.5,20,5,1,0.8000000119,20,-5,0,0,2,Regret,8.87100029,-5,20,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,-25,3.043299913,Regret,10,0,0
2,1,74,1,3,2,17,61,1,1,0.5,5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,8.496100426,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,14,1.939200044,SharedRelief,-15,1,0
2,1,74,1,3,2,17,62,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,1,SharedRegret,7.354400158,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-7,1.567199945,SharedRegret,15,1,0
2,1,74,1,3,2,17,63,1,1,0.200000003,5,-5,0,0.5,5,-20,1,1,0,Envy,4.491099834,-5,5,5,-20,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-5,3.123600006,Envy,15,0,0
2,1,74,1,3,2,17,64,1,1,0.5,20,5,1,0.8000000119,20,-5,1,0,1,Sameoutcome,5.963399887,20,-5,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,4,3.539900064,Sameoutcome,10,0,0
2,1,74,1,3,2,17,65,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,1,Gloating,5.679999828,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,17,1.815700054,Gloating,10,0,0
2,1,74,1,3,2,17,66,1,1,0.200000003,5,-20,1,0.5,-5,-20,0,0,1,Envy,6.547500134,-20,-5,5,-20,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-21,2.516900063,Envy,10,0,0
2,1,74,1,3,2,17,67,1,1,0.5,20,-5,0,0.200000003,20,5,0,1,0,Envy,4.191899776,-5,20,5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-16,2.521800041,Envy,-10,0,0
2,1,74,1,3,2,17,68,1,1,0.5,20,5,1,0.8000000119,20,-20,0,1,1,SharedRelief,4.427199841,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,0,0.9139000177,SharedRelief,25,1,0
2,1,74,1,3,2,17,69,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,0,Gloating,6.903399944,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,26,1.985000014,Gloating,25,0,0
2,1,74,1,3,2,17,70,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,0,SharedRelief,4.224999905,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,0,3.110300064,SharedRelief,10,1,0
2,1,74,1,3,2,17,71,1,1,0.5,20,5,1,0.8000000119,20,-20,0,1,1,SharedRelief,5.044099808,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,0,0.7210999727,SharedRelief,25,1,0
2,1,74,1,3,2,17,72,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,1,Gloating,6.282800198,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,29,2.085999966,Gloating,10,0,0
2,1,74,1,3,2,17,73,1,1,0.5,-5,-20,1,0.200000003,20,-20,0,0,1,Envy,9.776399612,-20,20,-5,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,-19,2.909100056,Envy,-25,0,0
2,1,74,1,3,2,17,74,1,1,0.200000003,20,-20,0,0.5,5,-20,1,1,0,Envy,12.45870018,-20,20,5,-20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,-21,2.868299961,Envy,15,0,0
2,1,74,1,3,2,17,75,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,5.20720005,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,0,0.7268000245,SharedRelief,-10,1,0
2,1,74,1,3,2,17,76,1,1,0.200000003,20,5,0,0.5,20,-5,1,0,1,Gloating,6.814599991,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,30,2.067800045,Gloating,10,0,0
2,1,74,1,3,2,17,77,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,0,SharedRegret,6.470300198,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,1,1.784500003,SharedRegret,-15,1,0
2,1,74,1,3,2,17,78,1,1,0.8000000119,20,-5,1,0.5,20,5,0,0,0,SharedRegret,4.745699883,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-1,0.8417000175,SharedRegret,-10,1,0
2,1,74,1,3,2,17,79,1,1,0.200000003,5,-5,0,0.5,5,-20,0,1,1,SharedRelief,5.756199837,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,14,2.229700089,SharedRelief,15,1,0
2,1,74,1,3,2,17,80,1,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,0,Envy,12.67539978,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-21,3.119600058,Envy,-10,0,0
2,1,74,1,3,2,17,81,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,9.639399529,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,6,3.618900061,SharedRelief,-10,1,0
2,1,74,1,3,2,17,82,1,1,0.5,20,5,1,0.8000000119,20,-5,0,0,1,Envy,10.2677002,-5,20,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,-21,1.706699967,Envy,10,0,0
2,1,74,1,3,2,17,83,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,0,Gloating,3.867300034,20,-5,5,20,15,8,7,7,10,6,4,7,-10,22,1.333999991,Gloating,-10,0,0
2,1,74,1,3,2,17,84,1,1,0.200000003,20,5,0,0.5,20,-5,1,0,1,Gloating,4.432799816,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,23,1.1796,Gloating,10,0,0
2,1,74,1,3,2,17,85,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,1,SharedRegret,5.090600014,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,0,0.6485999823,SharedRegret,15,1,0
2,1,74,1,3,2,17,86,1,1,0.8000000119,20,-20,0,0.5,20,5,1,0,0,SharedRelief,5.169199944,20,5,-20,20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,0,0.6202999949,SharedRelief,-25,1,0
2,1,74,1,3,2,17,87,1,1,0.5,5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,7.307199955,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,-1,0.4979999959,SharedRelief,-15,1,0
2,1,74,1,3,2,17,88,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,0,Gloating,7.208499908,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,22,1.555099964,Gloating,25,0,0
2,1,74,1,3,2,17,89,1,1,0.5,5,-20,0,0.200000003,5,-5,0,0,0,SharedRelief,4.323999882,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,0,1.120800018,SharedRelief,-15,1,0
2,1,74,1,3,2,17,90,1,1,0.200000003,5,-20,0,0.5,-5,-20,0,0,0,Sameoutcome,7.218299866,-20,-5,-20,5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,0,0.6509000063,Sameoutcome,10,1,0
2,1,74,1,3,2,17,91,1,1,0.5,-5,-20,0,0.200000003,20,-20,1,0,1,Gloating,11.11480045,20,-20,-20,-5,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,23,1.418099999,Gloating,-25,0,0
2,1,74,1,3,2,17,92,1,1,0.5,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,6.805500031,-5,-20,-20,5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,17,2.084899902,SharedRelief,-10,1,0
2,1,74,1,3,2,17,93,1,1,0.8000000119,20,-20,1,0.5,20,5,0,0,1,Envy,4.697500229,5,20,20,-20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-14,2.121999979,Envy,-25,0,0
2,1,74,1,3,2,17,94,1,1,0.200000003,20,5,0,0.5,20,-5,1,0,1,Gloating,5.474199772,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,23,1.742699981,Gloating,10,0,0
2,1,74,1,3,2,17,95,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,0,Gloating,5.656400204,20,-5,5,20,15,8,7,7,10,6,4,7,-10,23,1.404700041,Gloating,-10,0,0
2,1,74,1,3,2,17,96,1,1,0.200000003,20,-20,0,0.5,5,-20,1,1,0,Envy,10.1651001,-20,20,5,-20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,-24,1.524000049,Envy,15,0,0
2,1,74,1,3,2,17,97,1,1,0.8000000119,20,-5,0,0.5,20,5,1,0,0,SharedRelief,6.24849987,20,5,-5,20,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,0,0.6305000186,SharedRelief,-10,1,0
2,1,74,1,3,2,17,98,1,1,0.5,5,-20,0,0.200000003,5,-5,0,0,0,SharedRelief,7.685599804,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,18,3.803100109,SharedRelief,-15,1,0
2,1,74,1,3,2,17,99,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,0,SharedRelief,6.001900196,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,0,0.9521999955,SharedRelief,10,1,0
2,1,74,1,3,2,17,100,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,0,SharedRegret,8.732500076,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,0,1.263100028,SharedRegret,-15,1,0
3,1,71,2,3,1,17,1,0,0,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Rejoy,10.71870041,5,-20,,,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,0,2.608799934,Rejoy,-15,0,0
3,1,71,2,3,1,17,2,0,0,0.5,-5,-20,0,0.200000003,5,-20,0,0,2,Disapointment,6.930699825,-20,5,,,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-10,5.226099968,Disapointment,-10,0,0
3,1,71,2,3,1,17,3,0,0,0.5,-5,-20,0,0.200000003,20,-20,1,0,2,Rejoy,2.906899929,20,-20,,,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,11,3.541199923,Rejoy,-25,0,0
3,1,71,2,3,1,17,4,0,0,0.5,20,5,0,0.8000000119,20,-20,1,1,2,Disapointment,5.08769989,5,20,,,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,0,4.467999935,Disapointment,25,0,0
3,1,71,2,3,1,17,5,0,0,0.200000003,5,-20,0,0.8000000119,-5,-20,1,1,2,Disapointment,4.170100212,-20,5,,,-15,-8,-7,7,10,6,4,-17,10,-10,3.173500061,Disapointment,10,0,0
3,1,71,2,3,1,17,6,0,0,0.200000003,5,-5,0,0.5,5,-20,0,0,2,Disapointment,8.88010025,-20,5,,,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-9,4.972199917,Disapointment,15,0,0
3,1,71,2,3,1,17,7,0,0,0.5,5,-20,1,0.200000003,5,-5,0,1,2,Rejoy,4.385799885,5,-20,,,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,14,3.670599937,Rejoy,-15,0,0
3,1,71,2,3,1,17,8,0,0,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Rejoy,9.663499832,5,-20,,,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,10,2.324100018,Rejoy,15,0,0
3,1,71,2,3,1,17,9,0,0,0.8000000119,-5,-20,1,0.200000003,5,-20,0,0,2,Disapointment,7.952899933,-20,5,,,-8,-15,7,7,6,10,-4,17,-10,-15,2.067500114,Disapointment,-10,0,0
3,1,71,2,3,1,17,10,0,0,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,5.289800167,5,20,,,8,15,-7,7,6,10,-4,-7,10,18,3.117399931,Disapointment,10,0,0
3,1,71,2,3,1,17,11,0,0,0.8000000119,20,-5,1,0.200000003,20,5,0,0,2,Disapointment,11.89960003,5,20,,,15,8,7,7,10,6,4,7,-10,6,2.702300072,Disapointment,-10,0,0
3,1,71,2,3,1,17,12,0,0,0.200000003,20,5,0,0.5,20,-5,1,1,2,Disapointment,5.583399773,5,20,,,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,10,3.806999922,Disapointment,10,0,0
3,1,71,2,3,1,17,13,0,0,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Rejoy,4.134500027,20,-20,,,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,22,2.544800043,Rejoy,15,0,0
3,1,71,2,3,1,17,14,0,0,0.8000000119,20,-20,0,0.5,20,5,0,0,2,Disapointment,10.49960041,5,20,,,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,10,1.921399951,Disapointment,-25,0,0
3,1,71,2,3,1,17,15,0,0,0.8000000119,20,-20,1,0.5,20,-5,1,1,2,Rejoy,10.67980003,20,-20,,,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,12,2.78670001,Rejoy,-15,0,0
3,1,71,2,3,1,17,16,0,0,0.5,20,-5,0,0.200000003,20,5,1,0,2,Rejoy,3.888700008,20,5,,,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,23,1.89989996,Rejoy,-10,0,0
3,1,71,2,3,1,17,17,0,0,0.200000003,5,-20,0,0.5,-5,-20,1,1,2,Disapointment,3.899100065,-20,5,,,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-15,1.480700016,Disapointment,10,0,0
3,1,71,2,3,1,17,18,0,0,0.200000003,20,-20,1,0.5,-5,-20,0,1,2,Rejoy,4.810900211,20,-20,,,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,22,1.947000027,Rejoy,25,0,0
3,1,71,2,3,1,17,19,0,0,0.5,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,3.388700008,5,20,,,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,4,1.861299992,Disapointment,10,0,0
3,1,71,2,3,1,17,20,0,0,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Disapointment,9.035300255,-5,20,,,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-14,1.041599989,Disapointment,-10,0,0
3,1,71,2,3,1,17,21,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,3.518599987,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-16,1.413800001,Regret,-10,0,0
3,1,71,2,3,1,17,22,0,1,0.8000000119,20,-20,0,0.5,20,5,1,1,2,Regret,3.867799997,-20,20,20,5,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-11,1.33039999,Regret,-25,0,0
3,1,71,2,3,1,17,23,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,2,Relief,3.348500013,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,15,1.290199995,Relief,10,0,0
3,1,71,2,3,1,17,24,0,1,0.5,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,5.6802001,-5,-20,-20,5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,8,1.097499967,Relief,-10,0,0
3,1,71,2,3,1,17,25,0,1,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Relief,4.523600101,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,6,1.164600015,Relief,-15,0,0
3,1,71,2,3,1,17,26,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,4.742300034,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,8,1.363499999,Relief,-10,0,0
3,1,71,2,3,1,17,27,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,2,Relief,7.80039978,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,14,1.084300041,Relief,-15,0,0
3,1,71,2,3,1,17,28,0,1,0.5,-5,-20,1,0.200000003,20,-20,0,1,2,Relief,3.454400063,-5,-20,-20,20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,6,1.50059998,Relief,-25,0,0
3,1,71,2,3,1,17,29,0,1,0.5,5,-20,0,0.200000003,5,-5,0,0,2,Relief,4.844799995,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,16,1.298799992,Relief,-15,0,0
3,1,71,2,3,1,17,30,0,1,0.8000000119,20,-5,1,0.5,20,5,0,0,2,Regret,3.901499987,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,0,3.228899956,Regret,-10,0,0
